,Title,Item,Platform,Division,Sales Units,Sales Amount,Month,Coop_expense,Paid_PP,Material_COGS,Royalty,Marginal Profit,Game Type
1368,03-2024 : Rhapsody Marl Kingdom Chronicles : Rhapsody Legacy NSW,RHP3-NSW-EU-eshop,NSW,EU Games,29.0,455.59,2025-01,,,,227.8,227.78999999999996,Digital Full Game
1369,03-2024 : Rhapsody Marl Kingdom Chronicles : Rhapsody Legacy NSW,RHP3-NSW-EU-eshop,NSW,EU Games,1.0,32.4,2025-02,,,,16.2,16.2,Digital Full Game
1370,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-BLX,NSW,EU Games,,,,,,,,0.0,Physical
1371,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-UK,NSW,EU Games,,,,,,,,0.0,Physical
1372,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-FR,NSW,EU Games,,,,,,,,0.0,Physical
1373,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-AU,NSW,EU Games,,,,,,,,0.0,Physical
1374,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-IT,NSW,EU Games,,,,,,,,0.0,Physical
1375,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-SP,NSW,EU Games,,,,,,,,0.0,Physical
1376,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX-DE,NSW,EU Games,,,,,,,,0.0,Physical
1377,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-DX,NSW,EU Games,,,,,,,,0.0,Physical
1378,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-BLX,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1379,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-UK,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1380,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-FR,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1381,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-AU,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1382,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-IT,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1383,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-SP,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1384,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM-DE,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1385,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-EU-VG-ASM,Nintendo Switch,EU Games,,,,,,,,0.0,Components
1386,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-US-VG-DX,NSW,NA Games,428.0,17462.4,2025-01,330.48,,,,17131.920000000002,Physical
1387,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-WS-VG-ASM,Nintendo Switch,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1388,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-US-VG-ASM,NSW,NA Games,,,,,,,,0.0,Components
1389,03-2024 : Trails through Daybreak : Trails through Daybreak PS5,TTD1-PS5-WS-VG-PE-ASM,PS5,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1390,03-2024 : Trails through Daybreak : Trails through Daybreak PS4,TTD1-PS4-WS-VG-PE-ASM,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1391,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-WS-VG-PE-ASM,Nintendo Switch,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1392,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-WS-VG-PE-BUN1,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1393,03-2024 : Trails through Daybreak : Trails through Daybreak PS4,TTD1-PS4-WS-VG-PE-BUN1,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1394,03-2024 : Trails through Daybreak : Trails through Daybreak PS5,TTD1-PS5-WS-VG-PE-BUN1,PS5,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1395,,DLC Code Test,,,,,,,,,,0.0,
1396,LEGEND OF LEGACY HD,LOL1-NSW-WS-CART,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1397,03-2024 : Legend of Legacy HD,LOL1-GDS-WS-VG-PE-BOX,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1398,03-2024 : Legend of Legacy HD,LOL1-GDS-WS-ABK1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1399,LEGEND OF LEGACY HD,LOL1-GDS-WS-OST1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1400,03-2024 : Legend of Legacy HD,LOL1-GDS-WS-PRI1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1401,LEGEND OF LEGACY HD,LOL1-GDS-WS-POS1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
1402,03-2024 : Legend of Legacy HD,LOL1-GDS-EU-VG-PE-BOX,GDS,EU Games : EU Games-STORE,,,,,,,,0.0,Components
1403,03-2024 : Legend of Legacy HD,LOL1-GDS-EU-ABK1,GDS,EU Games : EU Games-STORE,,,,,,,,0.0,Components
1404,LEGEND OF LEGACY HD,LOL1-GDS-EU-PRI1,GDS,EU Games : EU Games-STORE,,,,,,,,0.0,Components
1405,LEGEND OF LEGACY HD,LOL1-GDS-EU-POS1,GDS,EU Games : EU Games-STORE,,,,,,,,0.0,Components
1406,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-US-CART,NSW,NA Games,,,,,,,,0.0,Components
1407,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-CART,NSW,EU Games,,,,,,,,0.0,Components
1408,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-US-VG-DX,PS4,NA Games,,,,,,,,0.0,Physical
1409,LEGEND OF LEGACY HD,LOL1-PS4-WS-VG-DX,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1410,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-US-VG-DX,PS5,NA Games,,,,,,,,0.0,Physical
1411,LEGEND OF LEGACY HD,LOL1-PS5-WS-VG-DX,PS5,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1412,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-US-VG-DX,PS5,NA Games,,,,,,,,0.0,Physical
1413,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-WS-VG-DX,PS5,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1414,Goods,TTD1-OTH-WS-PLU1,OTH,NA Games : NA Games-STORE,17.0,677.33,2025-03,,,,,677.33,Goods
1415,Goods,TTD1-OTH-WS-PLU1,OTH,NA Games : NA Games-STORE,20.0,759.81,2025-02,,,,,759.81,Goods
1416,Goods,TTD1-OTH-WS-PLU1,OTH,NA Games : NA Games-STORE,6.0,239.94,2025-01,,,,,239.94,Goods
1417,Goods,TTD1-OTH-WS-PLU2,OTH,NA Games : NA Games-STORE,15.0,597.35,2025-03,,,,,597.35,Goods
1418,Goods,TTD1-OTH-WS-PLU2,OTH,NA Games : NA Games-STORE,4.0,159.96,2025-01,,,,,159.96,Goods
1419,Goods,TTD1-OTH-WS-PLU2,OTH,NA Games : NA Games-STORE,18.0,661.26,2025-02,,,,,661.26,Goods
1420,Goods,TTD1-OTH-WS-PUZ1,OTH,NA Games : NA Games-STORE,21.0,620.64,2025-02,,,,,620.64,Goods
1421,Goods,TTD1-OTH-WS-PUZ1,OTH,NA Games : NA Games-STORE,4.0,119.96,2025-03,,,,,119.96,Goods
1422,Goods,TTD1-OTH-WS-PUZ1,OTH,NA Games : NA Games-STORE,3.0,59.98,2025-01,,,,,59.98,Goods
1423,Goods,TTD1-OTH-WS-PGS1,OTH,NA Games : NA Games-STORE,3.0,99.98,2025-03,,,,,99.98,Goods
1424,Goods,TTD1-OTH-WS-PGS1,OTH,NA Games : NA Games-STORE,14.0,677.55,2025-02,,,,,677.55,Goods
1425,Goods,TTD1-OTH-WS-PGS1,OTH,NA Games : NA Games-STORE,2.0,49.99,2025-01,,,,,49.99,Goods
1426,03-2024 : Trails through Daybreak : Trails through Daybreak NSW,TTD1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1427,03-2024 : Trails through Daybreak : Trails through Daybreak PS4,TTD1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1428,03-2024 : Trails through Daybreak : Trails through Daybreak PS5,TTD1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
1429,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-BLX,PS5,EU Games,,,,,,,,0.0,Physical
1430,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-UK,PS5,EU Games,,,,,,,,0.0,Physical
1431,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-FR,PS5,EU Games,,,,,,,,0.0,Physical
1432,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-AU,PS5,EU Games,,,,,,,,0.0,Physical
1433,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-IT,PS5,EU Games,,,,,,,,0.0,Physical
1434,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-SP,PS5,EU Games,,,,,,,,0.0,Physical
1435,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX-DE,PS5,EU Games,,,,,,,,0.0,Physical
1436,03-2024 : Trails of Cold Steel 3+4 : Trails of Cold Steel 3+4 PS5,TC34-PS5-EU-VG-DX,PS5,EU Games,,,,,,,,0.0,Physical
1437,,MD Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1438,,HI Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1439,,NV Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1440,,WI Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1441,,WA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1442,,VA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1443,,UT Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1444,,TX Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1445,,PA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1446,,OK Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1447,,OH Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1448,,NJ Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1449,,NC Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1450,,MN Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1451,,MI Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1452,,KS Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1453,,IL Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1454,,IA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1455,,GA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1456,,FL Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1457,,CO Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1458,,CA Tax Item,,NA Games : NA Games-STORE,,,,,,,,0.0,
1459,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-DLC,EGS,PC : PC-Games,0.0,3.65,2025-03,,,,,3.65,Digital Add-on content
1460,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-DLC,EGS,PC : PC-Games,1.0,4.92,2025-01,,,,,4.92,Digital Add-on content
1461,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-VG-PE,EGS,PC : PC-Games,2.0,100.0,2025-03,,,,,100.0,Digital Full Game
1462,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-VG,EGS,PC : PC-Games,1.0,66.11,2025-02,,,,,66.11,Digital Full Game
1463,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-VG,EGS,PC : PC-Games,7.0,195.1,2025-03,,,,,195.1,Digital Full Game
1464,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie EPIC,TIR1-EGS-PC-VG,EGS,PC : PC-Games,7.0,161.26,2025-01,,,,,161.26,Digital Full Game
1465,03-2023 : Trails to Azure : Trails to Azure STEAM,TTA1-TOM-PC-VG,TOM,PC : PC-Games,381.0,6925.14,2025-02,,,,,6925.14,Digital Full Game
1466,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,4.0,319.96,2025-02,,1009.72,,,-689.76,Physical
1467,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,4.0,319.96,2025-02,,148.6,,,171.35999999999999,Physical
1468,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,4.0,319.96,2025-02,,9520.0,,,-9200.04,Physical
1469,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,1.0,79.99,2025-01,,,,,79.99,Physical
1470,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-WS-VG-PE,PS5,NA Games : NA Games-STORE,2.0,159.98,2025-03,,,,,159.98,Physical
1471,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,1.0,76.87,2025-02,,5071.0,,,-4994.13,Physical
1472,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,1.0,76.87,2025-02,,81.05,,,-4.179999999999993,Physical
1473,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,6.0,464.16,2025-02,,381.45,,,82.71000000000004,Physical
1474,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,6.0,464.16,2025-02,,67.54,,,396.62,Physical
1475,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,6.0,464.16,2025-02,,10363.2,,,-9899.04,Physical
1476,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,1.0,79.99,2025-03,,,,,79.99,Physical
1477,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,2.0,144.98,2025-01,,,,,144.98,Physical
1478,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-BLX,PS5,EU Games,,,,,,,,0.0,Physical
1479,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-UK,PS5,EU Games,,,,,,,,0.0,Physical
1480,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-FR,PS5,EU Games,,,,,,,,0.0,Physical
1481,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-AU,PS5,EU Games,,,,,,,,0.0,Physical
1482,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-IT,PS5,EU Games,,,,,,,,0.0,Physical
1483,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-SP,PS5,EU Games,,,,,,,,0.0,Physical
1484,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX-DE,PS5,EU Games,,,,,,,,0.0,Physical
1485,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS5,LOL1-PS5-EU-VG-DX,PS5,EU Games,,,,,,,,0.0,Physical
1486,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-BLX,PS4,EU Games,,,,,,,,0.0,Physical
1487,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-UK,PS4,EU Games,,,,,,,,0.0,Physical
1488,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-FR,PS4,EU Games,,,,,,,,0.0,Physical
1489,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-AU,PS4,EU Games,,,,,,,,0.0,Physical
1490,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-IT,PS4,EU Games,,,,,,,,0.0,Physical
1491,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-SP,PS4,EU Games,,,,,,,,0.0,Physical
1492,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX-DE,PS4,EU Games,,,,,,,,0.0,Physical
1493,03-2024 : Legend of Legacy HD : Legend of Legacy HD PS4,LOL1-PS4-EU-VG-DX,PS4,EU Games,,,,,,,,0.0,Physical
1494,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-BLX,NSW,EU Games,,,,,,,,0.0,Physical
1495,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-UK,NSW,EU Games,,,,,,,,0.0,Physical
1496,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-FR,NSW,EU Games,,,,,,,,0.0,Physical
1497,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-AU,NSW,EU Games,,,,,,,,0.0,Physical
1498,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-IT,NSW,EU Games,,,,,,,,0.0,Physical
1499,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-SP,NSW,EU Games,,,,,,,,0.0,Physical
1500,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX-DE,NSW,EU Games,,,,,,,,0.0,Physical
1501,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-DX,NSW,EU Games,,,,,,,,0.0,Physical
1502,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-BLX,NSW,EU Games,,,,,,,,0.0,Components
1503,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-UK,NSW,EU Games,,,,,,,,0.0,Components
1504,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-FR,NSW,EU Games,,,,,,,,0.0,Components
1505,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-AU,NSW,EU Games,,,,,,,,0.0,Components
1506,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-IT,NSW,EU Games,,,,,,,,0.0,Components
1507,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-SP,NSW,EU Games,,,,,,,,0.0,Components
1508,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM-DE,NSW,EU Games,,,,,,,,0.0,Components
1509,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-EU-VG-ASM,NSW,EU Games,,,,,,,,0.0,Components
1510,03-2024 : Legend of Legacy HD : Legend of Legacy HD NSW,LOL1-NSW-US-VG-DX,NSW,NA Games,,,,,,,,0.0,Physical
1511,LEGEND OF LEGACY HD,LOL1-NSW-WS-VG-ASM,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,
1512,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-DLC,STM,PC : PC-Games,879.0,6772.66,2025-03,,,,,6772.66,Digital Add-on content
1513,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-DLC,STM,PC : PC-Games,242.0,2433.79,2025-02,,,,,2433.79,Digital Add-on content
1514,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-DLC,STM,PC : PC-Games,1183.0,8662.37,2025-01,,,,,8662.37,Digital Add-on content
1515,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-VG,STM,PC : PC-Games,1776.0,39870.53,2025-01,,,,,39870.53,Digital Full Game
1516,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-VG,STM,PC : PC-Games,1427.0,32890.43,2025-03,,,,,32890.43,Digital Full Game
1517,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-VG,STM,PC : PC-Games,323.0,8769.58,2025-02,,,,,8769.58,Digital Full Game
1518,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-CMGF,STM,PC : PC-Games,991.0,5.44,2025-01,,,,,5.44,Digital Add-on content
1519,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-CMGF,STM,PC : PC-Games,574.0,4.28,2025-03,,,,,4.28,Digital Add-on content
1520,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie STEAM,TIR1-STM-PC-CMGF,STM,PC : PC-Games,837.0,5.5,2025-02,,,,,5.5,Digital Add-on content
1521,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-DLC,PS5,NA Games,122.0,1995.4,2025-02,,26.93,,,1968.47,Digital Add-on content
1522,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-DLC,PS5,NA Games,88.0,1524.69,2025-03,,,,,1524.69,Digital Add-on content
1523,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-DLC,PS5,NA Games,135.0,2280.45,2025-01,,,,,2280.45,Digital Add-on content
1524,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-PSN,PS5,NA Games,325.0,11012.15,2025-02,,26.93,,,10985.22,Digital Full Game
1525,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-PSN,PS5,NA Games,463.0,14500.76,2025-01,,,,,14500.76,Digital Full Game
1526,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-US-VG-PSN,PS5,NA Games,422.0,13117.23,2025-03,,,,,13117.23,Digital Full Game
1527,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-DLC,PS5,EU Games,35.0,507.38,2025-03,,,,,507.38,Digital Add-on content
1528,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-DLC,PS5,EU Games,38.0,513.94,2025-02,,26.93,,,487.01000000000005,Digital Add-on content
1529,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-DLC,PS5,EU Games,32.0,484.87,2025-01,,,,,484.87,Digital Add-on content
1530,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-PSNE,PS5,EU Games,341.0,8872.16,2025-03,,,,,8872.16,Digital Full Game
1531,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-PSNE,PS5,EU Games,76.0,2332.96,2025-01,,,,,2332.96,Digital Full Game
1532,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS5,TIR1-PS5-EU-VG-PSNE,PS5,EU Games,37.0,1563.85,2025-02,,26.93,,,1536.9199999999998,Digital Full Game
1533,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-DLC,PS4,NA Games,7.0,97.47,2025-01,,,,,97.47,Digital Add-on content
1534,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-DLC,PS4,NA Games,4.0,55.96,2025-02,,1023.49,,,-967.53,Digital Add-on content
1535,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-DLC,PS4,NA Games,4.0,55.96,2025-02,,53.87,,,2.0900000000000034,Digital Add-on content
1536,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-DLC,PS4,NA Games,11.0,216.89,2025-03,,,,,216.89,Digital Add-on content
1537,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-PSN,PS4,NA Games,27.0,842.59,2025-02,,1023.49,,,-180.89999999999998,Digital Full Game
1538,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-PSN,PS4,NA Games,27.0,842.59,2025-02,,53.87,,,788.72,Digital Full Game
1539,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-PSN,PS4,NA Games,33.0,916.01,2025-03,,,,,916.01,Digital Full Game
1540,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-US-VG-PSN,PS4,NA Games,43.0,1288.53,2025-01,,,,,1288.53,Digital Full Game
1541,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-EU-VG-DLC,PS4,EU Games,5.0,68.1,2025-01,,,,,68.1,Digital Add-on content
1542,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-EU-VG-DLC,PS4,EU Games,10.0,113.96,2025-02,,1023.49,,,-909.53,Digital Add-on content
1543,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-EU-VG-DLC,PS4,EU Games,10.0,113.96,2025-02,,53.87,,,60.089999999999996,Digital Add-on content
1544,03-2023 : Trails into Reverie (Hajimari) : Trails into Reverie PS4,TIR1-PS4-EU-VG-DLC,PS4,EU Games,1.0,6.09,2025-03,,,,,6.09,Digital Add-on content
