game_title_id,effective_start_date,effective_end_date,version_id,game_title,release_date,contract_name,created_timestamp,created_by,updated_timestamp,updated_by
1,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,3,03-2021:Giraffe & Annika:Giraffe & Annika NSW,2020-08-25T00:00:00.000Z,Giraffe and Annika,2023-03-17T20:37:21.000Z,Retool Admin,2025-06-12T19:36:31.000Z,Retool Admin
2,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Giraffe & Annika:Giraffe & Annika PS4,2020-08-25T00:00:00.000Z,Giraffe and Annika,2023-03-17T20:37:22.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
268,2022-09-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,1,03-2020:Neo Atlas 1469:Neo Atlas 1469 NSW,2019-04-09T00:00:00.000Z,Giraffe and Annika,2023-05-25T22:14:52.000Z,Nisa Retool,2023-05-25T22:15:47.000Z,Nisa Retool
3,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 1 (Digital):LA-MULANA 1 NSW,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:22.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
4,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 1 (Digital):LA-MULANA 1 PS4,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:22.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
5,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 1 (Digital):LA-MULANA 1 XBOX,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:23.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
6,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 2 (Digital):LA-MULANA 2 NSW,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:23.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
7,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 2 (Digital):LA-MULANA 2 PS4,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:23.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
8,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:LA-MULANA 2 (Digital):LA-MULANA 2 XBOX,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:23.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
9,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:La-Mulana 1&2:La-Mulana 1&2 PS4,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-03-17T20:37:24.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
315,2023-06-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:La-Mulana 1&2:La-Mulana 1&2 NSW,2020-03-17T00:00:00.000Z,LA-MULANA 1&2,2023-07-09T00:03:59.000Z,Nisa Retool,2023-07-09T00:03:59.000Z,Nisa Retool
320,2023-06-30T00:00:00.000Z,2099-12-30T00:00:00.000Z,0,03-2020:La-Mulana 1&2:La-Mulana 1&2 XBOX,2023-06-30T00:00:00.000Z,LA-MULANA 1&2,2023-08-10T20:58:45.000Z,Nisa Retool,2023-08-10T20:58:45.000Z,Nisa Retool
10,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Silver Case 2425:Silver Case 2425 NSW,2021-07-06T00:00:00.000Z,Silver Case 2425,2023-03-17T20:37:24.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
381,2025-05-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2025:Atelier Yumia:Atelier Yumia NSW,2025-06-12T00:00:00.000Z,Silver Case 2425,2025-06-12T03:52:35.000Z,Retool Admin,2025-06-12T03:52:35.000Z,Retool Admin
11,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:25th Ward:25th Ward PS4 PAL,2018-03-13T00:00:00.000Z,25th Ward,2023-03-17T20:37:25.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
12,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:25th Ward:25th Ward STEAM,2018-03-13T00:00:00.000Z,25th Ward,2023-03-17T20:37:25.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
15,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Utawarerumono Zan:Utawarerumono Zan PS4,2019-09-10T00:00:00.000Z,Utawarerumono Zan,2023-03-17T20:37:26.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
17,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Arcana Heart 3 PAL PS3,2014-11-21T00:00:00.000Z,Arcana Heart 3: Love Max,2023-03-17T20:37:26.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
18,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Arcana Heart 3 PAL PSV,2014-11-21T00:00:00.000Z,Arcana Heart 3: Love Max,2023-03-17T20:37:26.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
382,2025-05-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Anime:Naginoasukara,2025-06-13T00:00:00.000Z,Arcana Heart 3: Love Max,2025-06-13T15:40:19.000Z,Akihiro Mizuno,2025-06-13T15:40:19.000Z,Akihiro Mizuno
19,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Birthdays the Beginning:Birthdays the Beginning PS4,2017-05-09T00:00:00.000Z,Birthdays The Beginning,2023-03-17T20:37:27.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
20,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Birthdays the Beginning:Birthdays STEAM,2017-05-09T00:00:00.000Z,Birthdays The Beginning,2023-03-17T20:37:27.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
21,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,TKO Twilight Ghst Hunters PS3,2014-03-13T00:00:00.000Z,TKO Twilight Ghost Hunters,2023-03-17T20:37:28.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
314,2023-05-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,TKO Twilight Ghst Hunters PSV,2016-10-21T00:00:00.000Z,TKO Twilight Ghost Hunters,2023-06-30T21:12:33.000Z,Nisa Retool,2023-06-30T21:12:33.000Z,Nisa Retool
22,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Under Night In Birth PS3 PAL,2015-02-27T00:00:00.000Z,Under Night In Birth,2023-03-17T20:37:28.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
87,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Little Town Hero:Little Town Hero NSW,2020-06-23T00:00:00.000Z,Little Town Hero,2023-03-17T20:37:35.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
119,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Yurukill:Yurukill NSW,2022-07-05T00:00:00.000Z,Yurukill,2023-03-17T20:37:42.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
120,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Yurukill:Yurukill PS4,2022-07-05T00:00:00.000Z,Yurukill,2023-03-17T20:37:43.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
121,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Yurukill:Yurukill PS5,2022-07-05T00:00:00.000Z,Yurukill,2023-03-17T20:37:43.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
126,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Psycho-Pass 2017:Psycho-Pass PS4 PAL,2016-09-13T00:00:00.000Z,Psycho-Pass,2023-03-17T20:37:44.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
127,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Psycho-Pass 2018:PSYCHO-Pass STEAM,2016-09-13T00:00:00.000Z,Psycho-Pass,2023-03-17T20:37:44.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
128,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Psycho-Pass 2017:Psycho-Pass PSV PAL,2016-09-13T00:00:00.000Z,Psycho-Pass,2023-03-17T20:37:44.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
232,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Psycho-Pass 2017:Psycho-Pass PS4,2012-10-12T00:00:00.000Z,Psycho-Pass,2023-05-11T16:54:08.000Z,Nisa Retool,2023-05-11T16:54:08.000Z,Nisa Retool
233,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Psycho-Pass 2017:Psycho-Pass PSV,2012-10-12T00:00:00.000Z,Psycho-Pass,2023-05-11T16:54:31.000Z,Nisa Retool,2023-05-11T16:54:31.000Z,Nisa Retool
174,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Labyrinth Legend:Labyrinth Legend NSW,2022-07-01T00:00:00.000Z,Labyrinth Legend,2023-03-17T20:37:57.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
175,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Shadow Corridor:Shadow Corridor NSW,2022-07-01T00:00:00.000Z,Shadow Corridor,2023-03-17T20:37:57.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
191,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK 40th Anniversary Collection:SNK 40th Anniversary NSW,2022-07-01T00:00:00.000Z,SNK 40th Anniversary Collection,2023-03-17T20:38:01.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
192,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK 40th Anniversary Collection:SNK 40th Anniversary PS4,2022-07-01T00:00:00.000Z,SNK 40th Anniversary Collection,2023-03-17T20:38:02.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
193,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK Heroines:SNK Heroines NSW PAL,2022-07-01T00:00:00.000Z,SNK Heroines Tag Team Frenzy,2023-03-17T20:38:02.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
194,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK Heroines:SNK Heroines NSW,2022-07-01T00:00:00.000Z,SNK Heroines Tag Team Frenzy,2023-03-17T20:38:02.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
195,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK Heroines:SNK Heroines PS4 PAL,2022-07-01T00:00:00.000Z,SNK Heroines Tag Team Frenzy,2023-03-17T20:38:02.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
248,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:SNK Heroines:SNK Heroines PS4,2018-09-07T00:00:00.000Z,SNK Heroines Tag Team Frenzy,2023-05-11T17:52:10.000Z,Nisa Retool,2023-05-11T17:52:10.000Z,Nisa Retool
50,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Caligula Effect 2:Caligula Effect 2 NSW,2021-10-26T00:00:00.000Z,Caligula Effect 2,2023-03-17T20:38:04.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
52,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Caligula Effect 2:Caligula Effect 2 PS4,2021-10-26T00:00:00.000Z,Caligula Effect 2,2023-03-17T20:38:05.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
55,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Monark:Monark NSW,2022-02-22T00:00:00.000Z,Monark,2023-03-17T20:38:05.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
57,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Monark:Monark PS4,2022-02-22T00:00:00.000Z,Monark,2023-03-17T20:38:05.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
58,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Monark:Monark PS5,2022-02-22T00:00:00.000Z,Monark,2023-03-17T20:38:06.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
62,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Monark:Monark STEAM,2022-02-22T00:00:00.000Z,Monark,2023-03-17T20:38:06.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
65,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:Crystar:Crystar NSW,2022-03-29T00:00:00.000Z,Crystar,2023-03-17T20:38:06.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
13,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:The Silver Case,2017-04-18T00:00:00.000Z,Silver Case,2023-03-17T20:37:24.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
14,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Utawarerumono Prelude:Utawarerumono Prelude PS4,2019-09-10T00:00:00.000Z,Utawarerumono Prelude,2023-03-17T20:37:25.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
16,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Utawarerumono Prelude:Utawarerumono PTTF PSV DIGITAL,2020-05-26T00:00:00.000Z,Utawarerumono Prelude,2023-03-17T20:37:26.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
23,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Happy Birthdays:Happy Birthdays NSW,2018-06-05T00:00:00.000Z,Happy Birthdays,2023-03-17T20:37:27.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
24,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Langrisser I & II:Langrisser I & II NSW,2019-02-07T00:00:00.000Z,Langrisser I & II,2023-03-17T20:37:28.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
25,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Langrisser I & II:Langrisser I & II PS4,2019-02-07T00:00:00.000Z,Langrisser I & II,2023-03-17T20:37:29.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
26,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Langrisser I & II:Langrisser I & II STEAM,2019-02-07T00:00:00.000Z,Langrisser I & II,2023-03-17T20:37:29.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
330,2023-09-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020 : Langrisser I & II : Langrisser I & II NSW,2020-03-13T00:00:00.000Z,Langrisser I & II,2023-10-11T18:17:06.000Z,Nisa Retool,2023-10-11T18:17:06.000Z,Nisa Retool
27,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Psikyo Shooting Stars ALPHA:Psikyo Shooting Stars ALPHA NSW,2020-01-21T00:00:00.000Z,Psikyo Shooting Stars A&B,2023-03-17T20:37:29.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
28,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Psikyo Shooting Stars BRAVO:Psikyo Shooting Stars BRAVO NSW,2020-02-18T00:00:00.000Z,Psikyo Shooting Stars A&B,2023-03-17T20:37:30.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
42,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Steam titles:Assault Spy,2018-05-07T00:00:00.000Z,Assault Spy,2023-03-17T20:37:33.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
43,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Operation Abyss-NTL:Operation Abyss STEAM,2015-06-09T00:00:00.000Z,Operation Abyss,2023-03-17T20:37:33.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
44,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Operation Babel:Operation Babel STEAM,2017-05-16T00:00:00.000Z,Operation Babel,2023-03-17T20:37:34.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
224,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Operation Babel,2017-05-16T00:00:00.000Z,Operation Babel,2023-05-11T00:10:01.000Z,Nisa Retool,2023-05-11T00:10:01.000Z,Nisa Retool
45,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Sapphire Wings (SOSW),2021-03-16T00:00:00.000Z,Saviors of Sapphire Wings,2023-03-17T20:37:35.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
46,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Sapphire Wings (SOSW):SSW /Stranger of Sword City STM,2021-03-16T00:00:00.000Z,Saviors of Sapphire Wings,2023-03-17T20:37:35.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
47,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Sapphire Wings (SOSW):SSW /Stranger of Sword City MST,2021-03-16T00:00:00.000Z,Saviors of Sapphire Wings,2023-03-17T20:37:34.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
49,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Sapphire Wings (SOSW):SSW /Stranger of Sword City EPC,2021-03-16T00:00:00.000Z,Saviors of Sapphire Wings,2023-03-17T20:37:34.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
346,2023-12-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Sapphire Wings (SOSW):SSW /Stranger of Sword City NSW,2021-03-19T00:00:00.000Z,Saviors of Sapphire Wings,2024-01-09T17:33:20.000Z,Nisa Retool,2024-01-09T17:33:20.000Z,Nisa Retool
71,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:The Caligula Effect-Overdose:The Caligula Effect NSW,2019-03-12T00:00:00.000Z,Caligula Effect,2023-03-17T20:38:06.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
74,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:The Caligula Effect-Overdose:The Caligula Effect PS4,2019-03-12T00:00:00.000Z,Caligula Effect,2023-03-17T20:38:07.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
79,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:The Caligula Effect-Overdose:The Caligula Effect STEAM,2019-03-12T00:00:00.000Z,Caligula Effect,2023-03-17T20:38:07.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
29,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Goods,2022-07-01T00:00:00.000Z,Goods,2023-03-17T20:37:30.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
81,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:The Alliance Alive:The Alliance Alive NSW,2019-10-08T00:00:00.000Z,Alliance Alive,2023-03-17T20:38:07.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
83,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:The Alliance Alive:The Alliance Alive PS4,2019-10-08T00:00:00.000Z,Alliance Alive,2023-03-17T20:38:08.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
86,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:The Alliance Alive:The Alliance Alive STEAM,2019-10-08T00:00:00.000Z,Alliance Alive,2023-03-17T20:38:08.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
93,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Disaster Report 4:Disaster Report 4 EPIC,2020-04-07T00:00:00.000Z,Disaster Report 4,2023-03-17T20:37:37.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
98,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Disaster Report 4:Disaster Report 4 NSW,2020-04-07T00:00:00.000Z,Disaster Report 4,2023-03-17T20:37:37.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
100,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Disaster Report 4:Disaster Report 4 PS4,2020-04-07T00:00:00.000Z,Disaster Report 4,2023-03-17T20:37:37.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
104,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Disaster Report 4:Disaster Report 4 STEAM,2020-04-07T00:00:00.000Z,Disaster Report 4,2023-03-17T20:37:38.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
105,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 EPIC,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:38.000Z,Nisa Retool,2023-10-11T19:30:13.000Z,Nisa Retool
105,2023-09-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 EPIC,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-10-11T19:30:13.000Z,Nisa Retool,2023-11-28T20:47:27.000Z,Nisa Retool
106,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 NSW,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:38.000Z,Yuta Okazaki,2023-12-02T03:05:37.000Z,Yuta Okazaki
107,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 STEAM,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:39.000Z,Nisa Retool,2023-12-04T22:26:10.000Z,Nisa Retool
108,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 MST Game Pass,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:38.000Z,Nisa Retool,2023-12-04T22:28:23.000Z,Nisa Retool
109,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 PS4,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:39.000Z,Nisa Retool,2023-12-04T22:29:08.000Z,Nisa Retool
110,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 XB1,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:39.000Z,Nisa Retool,2023-12-04T22:29:36.000Z,Nisa Retool
122,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:World's End Club:World's End Club NSW,2021-05-28T00:00:00.000Z,World's End Club,2023-03-17T20:37:42.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
351,2024-03-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:World's End Club,2021-05-28T00:00:00.000Z,World's End Club,2024-04-06T01:22:33.000Z,Izumi Ebitsuka,2024-04-06T01:22:33.000Z,Izumi Ebitsuka
129,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Akiba Trip 2,2014-10-10T00:00:00.000Z,Akiba's Trip 2,2023-03-17T20:37:44.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
130,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Onechanbara Z2 on PS4 PAL,2015-08-28T00:00:00.000Z,Onechanbara Z2,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
131,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel 2 PS3 PAL,2016-11-11T00:00:00.000Z,TOCS 2,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
132,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel 2 PSV PAL,2016-11-11T00:00:00.000Z,TOCS 2,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
133,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel PSV PAL,2016-01-29T00:00:00.000Z,TOCS,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
254,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel PS3 PAL,2016-01-29T00:00:00.000Z,TOCS,2023-05-17T16:20:46.000Z,Nisa Retool,2023-05-17T16:20:46.000Z,Nisa Retool
134,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Way of the Samurai 4 PS3 EU,2012-09-01T00:00:00.000Z,Way of The Samurai 4,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
135,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Ys Memories of Celceta PSV PAL,2014-02-21T00:00:00.000Z,YS Memories of Celceta,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
